,ingredients,cuisine
4743,"['salt', 'pepper', 'chicken', 'breast', 'halv', 'oil', 'vermouth', 'lemon', 'juic', 'caper', 'parsley']",american
4744,"['pineappl', 'chunk', 'juic', 'vinegar', 'soy', 'sauc', 'corn', 'starch', 'onion', 'powder', 'pepper', 'flake', 'ground', 'ginger', 'safflow', 'oil', 'broccoli', 'chicken', 'breast', 'noodl']",hawaiian
4745,"['steak', 'veal', 'kidney', 'flour', 'oil', 'onion', 'mushroom', 'beef', 'broth', 'wine', 'tomato', 'past', 'worcestershir', 'sauc', 'salt', 'pepper', 'tarragon', 'rosemari', 'carrot', 'egg', 'milk']",english
4746,"['chicken', 'breast', 'yogurt', 'garlic', 'dill', 'oregano', 'lemon', 'pepper', 'oil', 'paprika']",greek
4747,"['ground', 'veal', 'egg', 'breadcrumb', 'parsley', 'dill', 'salt', 'ground', 'pepper', 'paprika', 'oil', 'onion', 'garlic', 'mushroom', 'butter', 'flour', 'beef', 'broth', 'cream', 'cream']",hungarian
4748,"['codfish', 'oil', 'onion', 'garlic', 'salt', 'ground', 'pepper', 'potato', 'egg', 'oliv', 'paprika', 'parsley']",portuguese
4749,"['chicken', 'breast', 'taco', 'season', 'chili', 'salt', 'oil', 'tomato', 'sauc', 'water', 'sauc', 'tortilla', 'chip', 'jack', 'chees', 'gallo', 'cream', 'oliv', 'onion', 'cilantro', 'guacamol']",mexican
4750,"['gold', 'potato', 'tofu', 'onion', 'fren', 'pea', 'tomato', 'ginger', 'chili', 'water', 'salt', 'curri', 'powder', 'ground', 'coriand', 'ground', 'cumin', 'cayenn', 'pepper', 'lemon', 'juic', 'tortilla']",indian
4751,"['salt', 'sugar', 'chicken', 'paprika', 'cayenn', 'pepper', 'ground', 'pepper', 'flour', 'canola', 'oil']",american
4752,"['ramen', 'soup', 'mix', 'ground', 'beef', 'pepperoni', 'tomato', 'water', 'bell', 'pepper', 'mzarella', 'chees']",italian
4753,"['steak', 'corn', 'starch', 'water', 'soy', 'sauc', 'sugar', 'pepper', 'flake', 'fivespic', 'powder', 'peanut', 'oil', 'ginger', 'garlic', 'scallion']",chinese
4754,"['pasta', 'butter', 'chicken', 'breast', 'season', 'mushroom', 'ham', 'pimento', 'onion', 'parsley', 'flour', 'chicken', 'broth', 'milk', 'cheddar', 'chees', 'chees', 'salt', 'pepper', 'bread', 'crumb', 'butter']",american
4755,"['chicken', 'water', 'ginger', 'scallion', 'sesam', 'oil', 'salt', 'corn', 'oil']",chinese
4756,"['oil', 'pork', 'stew', 'meat', 'onion', 'pepper', 'garlic', 'tomato', 'sauc', 'salt', 'pepper', 'corn', 'butter', 'masa', 'chicken', 'broth', 'corn', 'husk', 'water']",cuban
4757,"['chicken', 'thigh', 'lemon', 'oil', 'oregano', 'salt', 'pepper', 'potato', 'kalamata', 'oliv', 'grape', 'tomato', 'chees', 'spinach']",greek
4758,"['sausag', 'oil', 'caraway', 'seed', 'onion', 'cabbag', 'appl', 'cider', 'vinegar', 'parsley', 'leav', 'mustard']",german
4759,"['sauerkraut', 'cabbag', 'butter', 'appl', 'onion', 'paprika', 'garlic', 'clove', 'tomato', 'pork', 'babi', 'rib', 'pepper', 'bread', 'crumb']",german
4760,"['ground', 'beef', 'soy', 'sauc', 'sugar', 'ginger', 'garlic', 'egg']",hawaiian
4761,"['ground', 'beef', 'chili', 'flour', 'chees', 'blend', 'food', 'mayonnais', 'salsa']",mexican
4762,"['chicken', 'broth', 'grain', 'rice', 'veget', 'oil', 'pork', 'loin', 'chop', 'salt', 'ground', 'pepper', 'fivespic', 'powder', 'egg', 'shiitak', 'bell', 'pepper', 'carrot', 'scallion', 'fren', 'pea', 'garlic', 'ginger', 'soy', 'sauc']",chinese
4763,"['tomato', 'onion', 'zucchini', 'bell', 'pepper', 'chicken', 'breast', 'oil', 'garlic', 'yogurt', 'lemon', 'juic', 'wine', 'vinegar', 'onion', 'coriand', 'oregano', 'thyme', 'ground', 'pepper', 'salt', 'cucumb', 'dill', 'lemon', 'juic', 'parsley', 'ground', 'pepper']",greek
4764,"['yogurt', 'cream', 'garlic', 'cucumb', 'lemon', 'juic', 'oil', 'dill', 'salt', 'flatbread', 'tzatziki', 'sauc', 'mzarella', 'chees', 'chicken', 'breast', 'oliv', 'tomato', 'artichok', 'heart', 'chees', 'oregano', 'pepper', 'flake']",greek
4765,"['oil', 'sausag', 'chicken', 'breast', 'leek', 'garlic', 'chicken', 'broth', 'fren', 'pea', 'grain', 'rice', 'tomato', 'oliv', 'salt', 'pepper', 'ground', 'turmer', 'saffron', 'thread']",spanish
4766,"['bread', 'crumb', 'fennel', 'seed', 'zest', 'oil', 'salt', 'pepper', 'filet', 'mignon', 'dijon', 'mustard']",american
4767,"['potato', 'bacon', 'onion', 'kielbasa', 'chicken', 'stock', 'appl', 'cider', 'vinegar', 'mustard', 'salt', 'sugar', 'paprika', 'parsley']",german
4768,"['butter', 'oil', 'onion', 'garlic', 'sugar', 'pepper', 'salt', 'thyme', 'chicken', 'broth', 'dijon', 'mustard', 'chicken', 'cutlet', 'thyme', 'gruyer', 'chees', 'quinoa', 'potato', 'couscou', 'rice']",french
4769,"['jasmin', 'rice', 'coconut', 'milk', 'water', 'sesam', 'oil', 'lemongrass', 'carrot', 'pepper', 'pepper', 'onion', 'fish', 'sauc', 'honey', 'sesam', 'oil', 'lime', 'wedg', 'garlic', 'ginger', 'ground', 'beef', 'pepper', 'soy', 'sauc', 'chili', 'basil', 'leav', 'sesam', 'seed', 'peanut']",thai
4770,"['oil', 'ground', 'beef', 'onion', 'tabasco', 'pepper', 'sauc', 'slider', 'bun', 'salt', 'pepper', 'shallot', 'worcestershir', 'sauc', 'dijon', 'butter', 'dill', 'pickl']",american
4771,"['ground', 'beef', 'beef', 'broth', 'pea', 'potato', 'onion', 'celeri', 'carrot', 'paprika', 'salt', 'pepper']",german
4772,"['onion', 'coconut', 'milk', 'garlic', 'ginger', 'root', 'sesam', 'oil', 'coconut', 'oil', 'tomato', 'past', 'pepper', 'flake', 'sugar', 'coriand', 'cumin', 'paprika', 'curri', 'powder', 'garam', 'masala', 'salt', 'turmer', 'cayenn', 'cilantro', 'rice']",indian
4773,"['soy', 'sauc', 'sesam', 'oil', 'season', 'veget', 'oil', 'ham', 'bell', 'pepper', 'scallion', 'onion', 'garlic', 'ginger', 'rice', 'egg', 'pineappl', 'chunk', 'fren', 'pea']",hawaiian
4774,"['beef', 'tenderloin', 'steak', 'oil', 'onion', 'mushroom', 'rosemari', 'thyme', 'dijon', 'mustard', 'butter', 'flour', 'milk', 'mzarella', 'chees', 'chees', 'elbow', 'macaroni', 'ham', 'pastri', 'sheet', 'egg', 'chive', 'salt', 'pepper']",english
4775,"['oil', 'lamb', 'flour', 'onion', 'carrot', 'celeri', 'garlic', 'clove', 'potato', 'thyme', 'sauc', 'beef', 'stock', 'salt', 'pepper']",irish
4776,"['onion', 'chili', 'chili', 'ground', 'cinnamon', 'garlic', 'clove', 'ginger', 'ground', 'cumin', 'clove', 'peppercorn', 'ground', 'turmer', 'tamarind', 'past', 'sugar', 'chicken', 'thigh', 'ground', 'pepper', 'salt', 'veget', 'oil']",indian
4777,"['peanut', 'butter', 'hoisin', 'sauc', 'sesam', 'oil', 'wine', 'vinegar', 'lime', 'juic', 'honey', 'garlic', 'gingerroot', 'soy', 'sauc', 'chili', 'pizza', 'crust', 'oil', 'ham', 'pineappl', 'bell', 'pepper', 'onion', 'mzarella', 'chees']",hawaiian
4778,"['cream', 'bean', 'corn', 'salsa', 'rice', 'lettuc', 'chees', 'corn', 'tortilla']",mexican
4779,"['pancak', 'mix', 'milk', 'chicken', 'marbl', 'jack', 'chees', 'hash', 'brown', 'onion', 'butter', 'salt', 'pepper']",american
4780,"['chicken', 'breast', 'salt', 'ground', 'pepper', 'flour', 'butter', 'oil', 'wine', 'chicken', 'broth', 'lemon', 'cream', 'parsley', 'angel', 'hair']",italian
4781,"['salad', 'fish', 'romain', 'lettuc', 'heart', 'egg', 'bacon', 'avocado', 'cherri', 'tomato', 'goat', 'chees', 'oil', 'salt', 'pepper', 'oil', 'wine', 'vinegar', 'lemon', 'juic', 'worcestershir', 'sauc', 'dijon', 'mustard', 'garlic']",american
4782,"['flatbread', 'ground', 'turkey', 'lemon', 'zest', 'garlic', 'powder', 'salt', 'grapese', 'oil', 'tomato', 'onion', 'oliv', 'chees', 'oil', 'tzatziki', 'sauc']",greek
4783,"['ancho', 'powder', 'ground', 'cumin', 'salt', 'center', 'loin', 'pork', 'chop', 'spray', 'oil', 'onion', 'bell', 'pepper', 'bell', 'pepper', 'garlic', 'clove', 'lime', 'juic']",cuban
4784,"['veget', 'oil', 'onion', 'chicken', 'breast', 'salt', 'pepper', 'chili', 'bean', 'flour', 'chees', 'enchilada', 'sauc', 'cilantro']",mexican
4785,"['salad', 'dress', 'mix', 'tomato', 'cucumb', 'wine', 'vinegar', 'oil', 'ground', 'turkey', 'bread', 'crumb', 'egg', 'white', 'milk', 'pita', 'bread', 'round', 'chees', 'lettuc', 'leav']",greek
4786,"['ground', 'veal', 'salt', 'pepper', 'spinach', 'herb', 'onion', 'garlic', 'chees', 'oil', 'lemon', 'romain', 'lettuc', 'tomato', 'oregano', 'ciabatta', 'bread', 'ciabatta', 'roll']",greek
4787,"['chicken', 'ghee', 'onion', 'cardamom', 'clove', 'ginger', 'past', 'garlic', 'past', 'yogurt', 'coriand', 'powder', 'chili', 'salt']",indian
4788,"['potato', 'fish', 'rice', 'bran', 'oil', 'egg', 'yolk', 'vinegar', 'mustard', 'caper', 'onion', 'gherkin', 'pickl', 'lemon', 'juic', 'flour', 'flour', 'powder', 'salt', 'egg', 'white', 'beer']",english
4789,"['chicken', 'coconut', 'milk', 'soy', 'sauc', 'honey', 'curri', 'past', 'quinoa', 'cilantro', 'lime', 'mango', 'peanut', 'chili', 'peanut', 'butter', 'fish', 'sauc', 'tamarind', 'juic']",thai
4790,"['mushroom', 'flour', 'wine', 'beef', 'broth', 'worcestershir', 'sauc', 'half', 'pork', 'cutlet', 'egg', 'panko', 'breadcrumb', 'canola', 'oil']",german
4791,"['cauliflow', 'butter', 'flour', 'milk', 'cheddar', 'salt', 'ground', 'pepper']",english
4792,"['oliv', 'oil', 'shiitak', 'butter', 'brussel', 'sprout', 'sea', 'salt', 'pepper', 'flake', 'flour', 'milk', 'ricotta', 'chees', 'onion', 'fontina', 'thyme', 'egg', 'sea', 'salt', 'oil', 'water', 'flour', 'salt', 'sugar']",french
4793,"['fivespic', 'powder', 'honey', 'soy', 'sauc', 'hoisin', 'sauc', 'shaox', 'wine', 'chili', 'garlic', 'clove', 'ginger', 'vinegar', 'chili']",chinese
4794,"['marinad', 'chicken', 'rice', 'wine', 'soy', 'sauc', 'egg', 'white', 'corn', 'starch', 'sauc', 'chicken', 'stock', 'hoisin', 'sauc', 'honey', 'vinegar', 'garlic', 'ginger', 'sesam', 'oil', 'pepper', 'water']",chinese
4795,"['chuck', 'salt', 'onion', 'lard', 'paprika', 'bay', 'leav', 'water', 'potato', 'pepper', 'egg', 'flour']",hungarian
4796,"['pork', 'chop', 'celeri', 'salt', 'pepper', 'onion', 'pineappl', 'soy', 'sauc']",hawaiian
4797,"['sprite', 'barbecu', 'sauc', 'chicken', 'breast', 'pineappl', 'chunk', 'rice']",hawaiian
4798,"['rice', 'bean', 'corn', 'style', 'chees', 'cream', 'corn', 'chip', 'salsa']",mexican
4799,"['chicken', 'fivespic', 'powder', 'sea', 'salt', 'pepper', 'garlic', 'powder', 'ground', 'pepper']",chinese
4800,"['flour', 'oil']",hawaiian
4801,"['elbow', 'macaroni', 'oil', 'onion', 'garlic', 'spinach', 'salt', 'flour', 'milk', 'ground', 'pepper', 'nutmeg', 'chees', 'chees', 'kalamata', 'caper', 'tomato', 'bread', 'crumb']",greek
4802,"['onion', 'garlic', 'mushroom', 'broth', 'lentil', 'rosemari', 'thyme', 'bay', 'leav', 'pepper', 'celeri', 'potato', 'carrot', 'wine', 'salt']",french
4803,"['pastri', 'pastri', 'egg', 'emmenth', 'lardon', 'nutmeg']",french
4804,"['onion', 'garlic', 'clove', 'bell', 'pepper', 'potato', 'tomato', 'sauc', 'wine', 'cumin', 'sage', 'pepper', 'salt', 'chicken', 'leg', 'quarter']",cuban
4805,"['pork', 'belli', 'rice', 'wine', 'soy', 'sauc', 'sugar', 'garlic', 'hoisin', 'sauc', 'fivespic', 'powder', 'honey']",chinese
4806,"['mahi', 'mahi', 'salad', 'green', 'pineappl', 'veget', 'oil', 'salt', 'ground', 'pepper', 'garlic', 'powder', 'onion', 'powder', 'cayenn', 'pepper', 'oregano']",hawaiian
4807,"['canola', 'oil', 'meat', 'bone', 'onion', 'tomato', 'sauc', 'water', 'sugar', 'vinegar', 'salt', 'ground', 'mustard', 'worcestershir', 'sauc', 'paprika', 'egg', 'noodl']",hungarian
4808,"['crawfish', 'bread', 'crumb', 'mayonnais', 'onion', 'garlic', 'clove', 'lemon', 'juic', 'worcestershir', 'sauc', 'season', 'pepper', 'egg', 'veget', 'oil', 'cilantro', 'sprig']",american
4809,"['oil', 'garlic', 'tomato', 'wine', 'pasta', 'rucola']",italian
4810,"['oil', 'sausag', 'poblano', 'pepper', 'shrimp', 'bell', 'pepper', 'bean', 'pineappl', 'chunk', 'juic', 'rice', 'onion', 'minicub', 'chicken', 'flavor', 'bouillon']",hawaiian
4811,"['chees', 'herb', 'cream', 'mushroom', 'soup', 'chicken', 'stock', 'cauliflow', 'salt', 'pepper', 'cheddar', 'chees', 'butter', 'egg', 'yolk', 'sea', 'salt', 'pepper']",english
4812,"['bay', 'scallop', 'oil', 'onion', 'tomato', 'wine', 'garlic', 'oregano', 'lemon', 'juic', 'chees']",greek
4813,"['vidalia', 'onion', 'oil', 'balsam', 'vinegar', 'chicken', 'breast', 'salt', 'thyme', 'beef', 'broth', 'flour', 'chees', 'baguett']",french
4814,"['oil', 'lamb', 'onion', 'garlic', 'clove', 'tomato', 'past', 'ground', 'cumin', 'paprika', 'ground', 'clove', 'bay', 'leaf', 'beef', 'stock', 'tomato', 'cilantro', 'lentil', 'yogurt', 'pita', 'bread']",moroccan
4815,"['potato', 'carrot', 'onion', 'mushroom', 'thyme', 'garlic', 'clove', 'wine', 'veget', 'stock', 'flour', 'oil', 'paprika', 'salt', 'pepper', 'baguett']",french
4816,"['sausag', 'water', 'salt', 'grit', 'cornmeal', 'pepper', 'cheddar', 'chees', 'salsa']",american
4817,"['ground', 'beef', 'garlic', 'onion', 'pepper', 'paprika', 'thyme', 'beef', 'broth', 'egg', 'noodl', 'cream', 'flour']",hungarian
4818,"['oil', 'tempeh', 'onion', 'sauerkraut', 'tomato', 'paprika', 'wine', 'caraway', 'seed', 'tomato', 'past', 'veget', 'stock', 'ground', 'pepper', 'salt', 'cream']",hungarian
4819,"['yogurt', 'cucumb', 'dill', 'weed', 'salt', 'pepper', 'chicken', 'breast', 'season', 'salt', 'pepper', 'flatbread', 'grape', 'tomato', 'romain', 'lettuc', 'leav', 'onion', 'chees']",greek
4820,"['chicken', 'breast', 'veget', 'oil', 'onion', 'garlic', 'salt', 'tomato', 'chipotl', 'adobo', 'avocado', 'radish', 'cilantro', 'onion', 'rice', 'quinoa', 'corn', 'tortilla']",mexican
4821,"['sake', 'mirin', 'soy', 'sauc', 'sugar', 'ginger', 'spring', 'onion', 'sesam', 'oil', 'fish', 'veget', 'oil', 'ground', 'pepper', 'parsley', 'leav', 'rice']",japanese
4822,"['chicken', 'breast', 'bean', 'onion', 'enchilada', 'sauc', 'picant', 'sauc', 'corn', 'tortilla', 'lowfat', 'cheddar', 'chees']",mexican
4823,"['carrot', 'potato', 'onion', 'water', 'beef', 'brisket', 'beer', 'cabbag']",irish
4824,"['ground', 'beef', 'ground', 'lamb', 'onion', 'garlic', 'egg', 'leaf', 'parsley', 'paprika', 'bread', 'crumb', 'milk', 'oil', 'tomato', 'wine', 'tomato', 'past', 'pepper', 'sea', 'salt']",spanish
4825,"['pork', 'butt', 'canola', 'oil', 'oregano', 'leav', 'garlic', 'salt', 'guava', 'jelli', 'dijon', 'mustard', 'juic', 'lime', 'juic', 'ground', 'pepper', 'corn', 'tortilla', 'mayonnais', 'cabbag', 'slaw', 'cilantro', 'chipotl', 'adobo', 'lime', 'honey', 'sugar', 'jicama', 'onion', 'carrot', 'cilantro', 'salt']",cuban
4826,"['beef', 'onion', 'carrot', 'potato', 'oil', 'water', 'sauc', 'mix', 'ketchup', 'worcestershir', 'sauc', 'jam', 'soy', 'sauc', 'curri', 'powder', 'rice']",japanese
4827,"['ground', 'beef', 'ground', 'cumin', 'ground', 'coriand', 'ground', 'cayenn', 'pepper', 'garlic', 'powder', 'salsa', 'salt', 'pepper']",mexican
4828,"['garlic', 'salt', 'parsley', 'cilantro', 'ground', 'cumin', 'ground', 'ginger', 'saffron', 'thread', 'ground', 'pepper', 'chicken', 'chicken', 'liver', 'onion', 'oliv', 'lemon']",moroccan
4829,"['ground', 'beef', 'kidney', 'bean', 'bone', 'ranch', 'dress', 'corn', 'tortilla', 'romain', 'lettuc', 'tomato', 'cheddar', 'chees', 'onion', 'chili']",mexican
4830,"['ground', 'beef', 'onion', 'garlic', 'powder', 'cabbag', 'sauerkraut', 'crescent', 'roll', 'chees']",german
4831,"['chicken', 'onion', 'tomato', 'pepper', 'pepper', 'salt', 'tabasco', 'pepper', 'sauc', 'paprika']",hungarian
4832,"['chicken', 'breast', 'spinach', 'chees', 'tomato', 'chicken']",italian
4833,"['pastri', 'filet', 'mignon', 'butter', 'onion', 'mushroom', 'salt', 'pepper', 'egg']",french
4834,"['garlic', 'clove', 'ginger', 'soy', 'sauc', 'sake', 'sugar', 'salt', 'ground', 'pepper', 'chicken', 'egg', 'white', 'potato', 'starch', 'veget', 'oil']",japanese
4835,"['rice', 'sesam', 'oil', 'veggi', 'bell', 'pepper', 'carrot', 'garlic', 'sauc', 'chili', 'water', 'lime', 'juic', 'soy', 'sauc', 'chili', 'coconut', 'sugar', 'chili', 'onion', 'cilantro', 'peanut', 'bean', 'sprout']",thai
4836,"['tofu', 'soy', 'sauc', 'pepper', 'flake', 'honey', 'oyster', 'sauc', 'sea', 'salt', 'pepper', 'rice', 'vinegar', 'sesam', 'oil', 'corn', 'starch', 'sesam', 'seed', 'onion']",chinese
4837,"['oil', 'bacon', 'corn', 'kernel', 'celeri', 'onion', 'chili', 'garlic', 'thyme', 'lump', 'crab', 'meat', 'bay', 'season', 'lemon', 'leaf', 'parsley', 'butter', 'flour', 'sherri', 'vermouth', 'milk', 'pepper', 'salt', 'nutmeg', 'brioch', 'bread', 'gruyer', 'chees']",american
4838,"['oil', 'onion', 'bell', 'pepper', 'garlic', 'clove', 'salt', 'tomato', 'past', 'kidney', 'bean', 'rice']",cuban
4839,"['chicken', 'thigh', 'oil', 'egg', 'corn', 'starch', 'water', 'sesam', 'oil', 'scallion', 'ginger', 'garlic', 'clove', 'soy', 'sauc', 'miso', 'past', 'sake', 'mirin', 'rice', 'vinegar', 'honey', 'rice', 'broccoli', 'chili', 'onion']",japanese
4840,"['water', 'beef', 'oil', 'onion', 'ginger', 'scallion', 'shoga', 'mizkan', 'oigatsuo', 'tsuyu', 'soup', 'base', 'soy', 'sauc', 'mirin', 'sake', 'sugar']",japanese
4841,"['ground', 'lamb', 'oregano', 'mint', 'onion', 'powder', 'salt', 'pepper']",greek
4842,"['asparagu', 'penn', 'oil', 'chicken', 'breast', 'chees']",italian
4843,"['filet', 'mayonnais', 'chees', 'mint', 'dill', 'lemon', 'juic', 'lemon', 'oil']",greek
4844,"['chicken', 'breast', 'oil', 'lime', 'garlic', 'ground', 'cumin', 'paprika', 'chili', 'salt', 'pepper', 'corn', 'avocado', 'onion', 'bell', 'pepper', 'cilantro', 'pepper', 'flake', 'rice']",mexican
4845,"['sesam', 'seed', 'peanut', 'butter', 'soy', 'sauc', 'rice', 'vinegar', 'garlic', 'clove', 'ginger', 'tabasco', 'pepper', 'sauc', 'sugar', 'linguin', 'sesam', 'oil', 'chicken', 'carrot', 'scallion']",chinese
4846,"['tomato', 'past', 'appl', 'cider', 'vinegar', 'worcestershir', 'sauc', 'paprika', 'rib', 'salt', 'pepper', 'butter', 'onion', 'water', 'cauliflow', 'garlic', 'clove', 'cream']",hungarian
4847,"['bread', 'milk', 'butter', 'onion', 'salt', 'ground', 'chuck', 'ground', 'pork', 'egg', 'yolk', 'pepper', 'ground', 'allspic', 'nutmeg', 'flour', 'beef', 'broth', 'cream']",swedish
4848,"['mayonnais', 'tarragon', 'malt', 'vinegar', 'flour', 'bay', 'season', 'beer', 'veget', 'oil', 'fish', 'potato']",english
4849,"['beef', 'rump', 'bacon', 'oil', 'onion', 'flour', 'babi', 'carrot', 'garlic', 'bouquet', 'garni', 'bay', 'leav', 'thyme', 'leav', 'parsley', 'sprig', 'wine', 'beef', 'stock', 'tomato', 'past', 'pepper', 'babi', 'mushroom', 'butter', 'canola', 'oil', 'chive']",french
4850,"['chicken', 'onion', 'pepper', 'paprika', 'salt', 'pepper', 'potato', 'cream', 'bacon']",hungarian
4851,"['chicken', 'drumstick', 'garlic', 'clove', 'ginger', 'parsley', 'chive', 'ground', 'cumin', 'paprika', 'ground', 'coriand', 'pepper', 'flake', 'oil', 'sea', 'salt', 'ground', 'pepper']",moroccan
4852,"['marinara', 'sauc', 'gnocchi', 'mzarella']",italian
4853,"['flour', 'chicken', 'monterey', 'jack', 'butter', 'flour', 'chicken', 'broth', 'cream', 'chili', 'onion']",mexican
4854,"['veget', 'oil', 'onion', 'salt', 'paprika', 'chicken', 'leg', 'cream', 'spaetzl', 'egg', 'noodl', 'potato', 'parsley', 'leav']",hungarian
4855,"['seafood', 'stock', 'grit', 'salt', 'ground', 'pepper', 'goat', 'chees', 'canola', 'oil', 'shallot', 'celeri', 'chili', 'garlic', 'crawfish', 'wine', 'egg', 'parsley', 'onion']",american
4856,"['mushroom', 'onion', 'celeri', 'garlic', 'oil', 'bread', 'crumb', 'pine', 'nut', 'chees', 'mint', 'oregano', 'lemon', 'salt', 'ground', 'pepper', 'ground', 'lamb']",greek
4857,"['chicken', 'mushroom', 'onion', 'garlic', 'salt', 'ground', 'pepper', 'butter', 'paprika', 'chicken', 'stock', 'cube', 'half', 'flour', 'cream', 'noodl']",hungarian
4858,"['celeri', 'rib', 'carrot', 'pepper', 'shiitak', 'broccoli', 'floret', 'babi', 'corn', 'onion', 'beansprout', 'chicken', 'breast', 'sesam', 'oil', 'oil', 'teriyaki', 'sauc', 'soy', 'sauc', 'chili', 'sesam', 'seed', 'salt', 'pepper']",chinese
4859,"['veget', 'oil', 'seafood', 'fri', 'mix', 'water', 'fish']",english
4860,"['butter', 'onion', 'carrot', 'ground', 'pepper', 'salt', 'tomato', 'past', 'ground', 'beef', 'thyme', 'beer', 'flour', 'fren', 'pea', 'potato']",english
4861,"['bread', 'ground', 'beef', 'egg', 'yolk', 'parsley', 'onion', 'flake', 'salt', 'mustard', 'powder', 'ground', 'ginger', 'garlic', 'powder', 'ground', 'pepper', 'onion', 'soup', 'flour', 'cream', 'worcestershir', 'sauc']",swedish
4862,"['oil', 'ground', 'beef', 'onion', 'celeri', 'flour', 'beef', 'stock', 'soy', 'sauc', 'parsley', 'cremini', 'pepper', 'salt', 'cream', 'garlic', 'clove', 'nutmeg', 'ground', 'pepper', 'potato', 'cheddar', 'chees', 'parmesan', 'chees']",english
4863,"['soy', 'sauc', 'pineappl', 'juic', 'honey', 'sesam', 'oil', 'garlic', 'powder', 'ground', 'ginger', 'salt', 'ground', 'pepper', 'water', 'corn', 'starch', 'chicken', 'breast', 'bell', 'pepper', 'onion', 'pineappl', 'chunk', 'oil', 'oil', 'spray']",hawaiian
4864,"['chicken', 'thigh', 'onion', 'fennel', 'bulb', 'apricot', 'raisin', 'garlic', 'cumin', 'coriand', 'turmer', 'ginger', 'paprika', 'coriand', 'water', 'oil', 'sea', 'salt', 'pepper']",moroccan
4865,"['chicken', 'drumstick', 'salt', 'herb', 'provenc', 'oil', 'garlic', 'clove', 'apricot', 'apricot']",french
4866,"['garlic', 'onion', 'pork', 'shoulder', 'roast', 'oregano', 'dill', 'paprika', 'cayenn', 'pepper', 'pepper', 'salt', 'pepper', 'lemon', 'oil', 'wine', 'vinegar', 'yogurt', 'pita', 'bread', 'cherri', 'tomato', 'onion', 'chees', 'yogurt', 'hothous', 'cucumb', 'wine', 'vinegar', 'lemon', 'oil', 'kalamata', 'oliv', 'oliv', 'pepperoncini']",greek
4867,"['bean', 'onion', 'bell', 'pepper', 'garlic', 'oregano', 'ground', 'cumin', 'tomato', 'past', 'water', 'salt', 'kale']",cuban
