,ingredients,cuisine
3098,"['vinaigrett', 'mint', 'orzo', 'bell pepper', 'eggplant', 'zucchini', 'chees']",greek
3099,"['roast', 'campbel onion soup', 'beef broth', 'liquid', 'basil', 'oregano', 'chees provolon', 'bread roll', 'bun']",italian
3100,"['clove garlic', 'anchovi oil', 'brine', 'oliv', 'leav', 'thyme', 'oregano', 'lemon', 'oil', 'flake pepper', 'dough pizza', 'ground pepper', 'chees', 'cherri tomato', 'basil leav']",french
3101,"['chicken thigh', 'flour', 'salt', 'pepper', 'oil veget', 'onion', 'garlic', 'pepper', 'season', 'tomato', 'chicken stock', 'past tomato', 'parsley']",italian
3102,"['chicken', 'rice', 'butter', 'salt', 'water', 'bean', 'shallot', 'bell pepper', 'oil', 'garlic', 'cilantro', 'oregano', 'cumin', 'spice', 'flake pepper', 'chicken stock', 'appl cider vinegar', 'crema', 'lentil', 'salad', 'salsa', 'pineappl salsa', 'cream', 'sauc']",cuban
3103,"['noodl rice', 'oil veget', 'breast chicken', 'bell pepper', 'broccoli', 'shiitak', 'ginger', 'broth chicken', 'sauc soy', 'ketchup', 'corn starch', 'oil sesam']",chinese
3104,"['onion', 'celeri', 'carrot', 'leek', 'flour', 'salt sea', 'ground pepper', 'allspic', 'beef', 'beef drip', 'clove garlic', 'beer', 'sauc worcestershir', 'mushroom porcini', 'beef stock', 'bay leav', 'thyme', 'kidney', 'pastri', 'egg', 'potato', 'green']",english
3105,"['oil veget', 'chicken', 'pepper', 'salt', 'flour', 'potato', 'clove']",german
3106,"['almond', 'clove garlic', 'oil', 'juic lemon', 'salt', 'onion', 'carrot', 'chili', 'chorizo', 'bay leaf', 'freekeh', 'past tomato', 'clam littleneck', 'pepper', 'parsley', 'lemon wedg']",spanish
3107,"['oil', 'chuck roast', 'salt', 'pepper', 'clove garlic', 'carrot', 'onion', 'celeri rib', 'wine', 'beef broth', 'past tomato', 'rosemari', 'herb provenc', 'tomato', 'egg noodl']",french
3108,"['bell pepper', 'onion', 'garlic', 'cumin ground', 'salt', 'oil', 'achiot powder', 'sauc tomato', 'beef meat stew', 'potato', 'wine', 'water', 'beef bouillon']",cuban
3109,"['', 'milk', 'ghee', 'cumin', 'cardamom', 'clove', 'turmer', 'garam masala', 'fennel ground', 'ginger ground', 'saffron', 'salt']",indian
3110,"['milk', 'yogurt']",greek
3111,"['oil', 'onion', 'tomato', 'oregano', 'basil', 'dough', 'chees pecorino romano']",italian
3112,"['pork shoulder', 'chuck', 'paprika', 'mix season', 'garlic', 'wine', 'salt', 'sugar', 'pepper', 'water', 'pepper sauc']",spanish
3113,"['butter', 'onion', 'beef ground', 'salt', 'ground pepper', '', 'beef gravi', 'potato']",english
3114,"['oil', 'onion', 'garlic', 'mushroom', 'bean cannellini', 'tomato', 'juic', 'flake pepper', 'oregano', 'salt', 'ground pepper', 'spinach', 'lemon', 'chees']",greek
3115,"['onion', 'ginger', 'garlic', 'chili', 'oil', 'garam masala', 'chili', 'cardamom', 'coriand', 'past tomato', 'broth chicken', 'cream', 'bay leav', 'breast chicken', 'pepper', 'salt', 'butter', 'rice', 'lime wedg', 'cilantro']",indian
3116,"['sausag', 'onion', 'clove garlic', 'pepper sauc', 'shell taco', 'cheddar chees', 'tomato', 'cucumb', 'pineappl', 'onion', 'chili', 'cilantro', 'sugar']",hawaiian
3117,"['mussel', 'oil', 'shallot', 'clove garlic', 'wine', 'milk', 'butter', 'corn', 'bay leaf', 'parsley', 'salt sea', 'chili']",french
3118,"['chuck', 'margarin', 'onion', 'clove garlic', 'paprika', 'salt', 'caraway seed', '', 'wine', 'tomato', 'flour', 'noodl']",hungarian
3119,"['milk', 'water', 'butter', 'salt sea', 'ground pepper', 'flour', 'egg', 'chees gruyer', 'shallot', 'vinegar wine', 'sugar', 'beef ground', 'sauc worcestershir', 'oil peanut', 'dijon mustard', 'iceberg lettuc', 'mayonnais']",french
3120,"['breast chicken', 'yogurt', 'clove garlic', 'juic lime', 'ginger', 'garam masala', 'coriand ground', 'salt', 'paprika', 'cumin ground', 'cinnamon ground', 'cardamom ground', 'ground nutmeg', 'cayenn pepper', 'ground pepper', 'ghee', 'onion', 'tomato', 'water', 'cream', 'cilantro']",indian
3121,"['beef brisket', 'mustard', 'sugar', 'clove', 'ale ginger']",irish
3122,"['beef ground', 'ground pork', 'egg', 'onion', 'bread crumb', 'potato', 'butter', 'pepper', 'salt', 'allspic']",swedish
3123,"['yogurt', 'lime zest', 'juic lime', 'clove garlic', 'paprika', 'salt', 'cilantro', 'cumin', 'cayenn pepper', 'whitefish', 'oil oliv', 'corn tortilla', 'gallo', 'cabbag', 'cilantro']",mexican
3124,"['center chop pork', 'sauerkraut', 'appl', 'onion', 'sugar', 'caraway seed']",german
3125,"['loin pork roast', 'bell pepper', 'onion', 'juic', 'juic lime', 'clove garlic', 'cumin ground', 'pepper sauc', 'allspic ground', 'sugar', 'salt', 'pepper']",cuban
3126,"['tortilla', 'breast chicken', 'enchilada sauc', 'buffalo sauc', 'chees jack monterey', 'gorgonzola', 'onion', 'cilantro']",mexican
3127,"['butter', 'chuck steak', 'onion', 'beef stock', '', 'potato', 'carrot', 'salt', 'pepper', 'thyme', 'sage', 'parsley', 'bay leaf']",irish
3128,"['butter', 'onion', 'coriand seed', 'ground turmer', 'cayenn pepper', 'rice', 'dal moong', 'garlic', 'ginger root', 'juic lemon', 'salt', 'cilantro']",indian
3129,"['ketchup salt', 'chutney', 'chili', 'sauc steak', 'sauc worcestershir', 'sauc', 'chip snack', 'water', 'spray', 'beef tenderloin', 'ground pepper', 'salt']",american
3130,"['chicken', 'cream', 'onion', 'oil veget', 'paprika', 'salt', 'pepper', 'linguin']",hungarian
3131,"['cod', 'flour', 'beef broth', 'egg', 'powder', 'salt', 'pepper', 'flour', 'lemon wedg', 'malt vinegar', 'sauc tartar']",english
3132,"['potato', 'butter', 'mushroom', 'beef ground', 'onion', 'clove garlic', 'flour', 'beef gravi', 'parsley', 'carrot', 'sauc worcestershir', '']",english
3133,"['flour', 'butter', 'salt', 'vinegar wine', 'ice water', 'leek', 'shallot', 'asparagu', 'egg', 'chees ricotta', 'ch??vre', 'chees', 'milk', 'mustard', 'lemon zest', 'chive', 'pepper', 'thyme', 'oil', 'juic lemon']",french
3134,"['steak', 'corn starch', 'oil veget', 'garlic', 'ginger root', 'water', 'hoisin sauc', 'sauc soy', 'sugar', 'rice vinegar', 'chili', 'chestnut water', 'bell pepper', 'broccoli', 'onion']",chinese
3135,"['marinara sauc', 'ziti', 'chees mzarella', 'chees parmesan', 'chees milk ricotta', 'basil', 'salt sea', 'cook pasta water', 'oil']",italian
3136,"['sherri', 'oil', 'bacon', 'potato', 'salt', 'pepper', 'beef ground', 'leaf parsley', 'sauc worcestershir', 'garlic', 'shallot', 'chees stilton', 'cress upland', 'roll', 'bread butter pickl slice', 'cream', 'cream', 'horseradish', 'chive']",english
3137,"['fish', 'garlic', 'paprika', 'caraway seed', 'wine', 'pepper', 'salt sea', 'flour', 'egg', 'buttermilk', 'breadcrumb panko', 'oil veget', 'butter', 'sage', 'lemon wedg', 'salt tabl']",german
3138,"['canola oil', 'sardin', 'firm tofu', 'shiso', 'seed sesam', 'sauc soy']",japanese
3139,"['breast chicken', 'juic lemon', 'oil', 'lemon peel', 'oregano', 'garlic', 'salt', 'pepper', 'spray', 'lemon', 'spinach']",greek
3140,"['turkey', 'onion', 'celeri', 'rosemari', 'salt', 'pepper', 'spray', 'butter', 'stock turkey', 'flour', 'water', 'corn starch']",american
3141,"['pork shoulder', 'sauerkraut', 'dog', 'onion', 'pepper', 'salt', 'oil']",german
3142,"['linguin', 'breast chicken', 'sauc soy', 'sugar', 'oil sesam', 'gingerroot', 'chunk pineappl', 'onion', 'bell pepper', 'pepper', 'macadamia nut']",hawaiian
3143,"['oil', 'beef', 'onion', 'ginger', 'cumin', 'saffron', 'fire tomato', 'carrot', 'babi potato', 'cilantro', 'ground pepper', 'salt']",moroccan
3144,"['sauerkraut', 'appl', 'sugar', 'dijon grain mustard', 'beer', 'brat', 'butter']",german
3145,"['tomato', 'garlic', 'basil', 'oil', 'zucchini', 'chees parmesan', 'parsley', 'breast chicken', 'chees mzarella']",italian
3146,"['water', 'cider vinegar', 'vinegar wine', 'onion', 'carrot', 'salt', 'ground pepper', 'bay leav', 'clove', 'berri junip', 'mustard seed', 'steak', 'oil veget', 'sugar', 'gingersnap', 'raisin']",german
3147,"['pasta', 'basil leav', 'pinenut', 'chees parmesan', 'garlic', 'oil', 'yogurt', 'cream', 'bell pepper', 'celeri', 'onion', 'chicken', 'juic lemon', 'lemon zest', 'salt', 'pepper']",greek
3148,"['honey', 'sauc soy', 'juic lime', 'breast chicken halv']",american
3149,"['beef', 'pork', 'egg', 'bread crumb', 'juic lemon', 'nutmeg', 'salt', 'pepper', 'veal', '', 'paprika', 'bay leav', 'clove', 'rosemari', 'basil', 'water']",german
3150,"['pea', 'bean', 'onion spring', 'helix snail', 'ham', 'blossom squash', 'garlic', 'rice shortgrain', 'chicken stock', 'saffron thread', 'oil', 'salt sea']",spanish
3151,"['chicken', 'season', 'oil', 'sausag', 'salt', 'pepper', 'onion', 'clove garlic', 'leav parsley', 'tomato', 'rice', 'clam juic', 'saffron thread', 'shrimp', 'pea', 'lemon wedg', 'parsley']",spanish
3152,"['yogurt', 'oil', 'garlic', 'oregano', 'lemon zest', 'pepper', 'salt', 'chicken piec']",greek
3153,"['dough pizza wheat', 'cilantro', 'chili', 'oil', 'salt', 'chees mzarella', 'curri powder', 'turkey', 'zucchini', 'onion']",indian
3154,"['sausag', 'bell pepper', 'chili', 'corn', 'grape tomato', 'cumin ground', 'ground pepper']",mexican
3155,"['oil veget', 'onion', 'bell pepper', 'chili', 'cumin ground', 'cayenn pepper', 'salt', 'clove garlic', 'beef ground', 'bean kidney', 'tomato', 'pur?? tomato']",mexican
3156,"['chicken drummett wing', 'juic pineappl', 'corn starch', 'sugar', 'sauc soy', 'salt', 'pineappl', 'bacon']",hawaiian
3157,"['chicken finger', 'zucchini', 'bell pepper', 'pineappl', 'onion', 'coconut flake', 'water', 'coconut milk', 'sugar', 'salt', 'jasmin rice', 'sauc soy', 'rice vinegar', 'oil sesam', 'sugar', 'honey', 'ginger ground', 'garlic', 'corn starch', 'pepper']",hawaiian
3158,"['garlic powder', 'salt', 'mustard', 'ground pepper', 'pork tenderloin', 'cook oil spray veget', 'bun hamburg wheat', 'barbecu sauc']",american
3159,"['spray', 'breast chicken halv', 'salt', 'ground pepper', 'oil', 'onion', 'garlic', 'kalamata oliv', 'tomato', 'leaf parsley', 'oregano', 'juic lemon', 'chees']",greek
3160,"['oil', 'sausag', 'onion', 'clove garlic', 'mix soup veget', 'paprika', 'rice', 'broth chicken', 'tomato', 'fren pea', 'shrimp', 'pepper']",spanish
3161,"['oil', 'dough pizza', 'flour', 'bean', 'salsa', 'cheddar chees', 'cream']",mexican
3162,"['noodl soba', 'oil', 'tofu', 'garlic', 'salt sea', 'shallot', 'pepper', 'cilantro', 'cane sugar', 'juic lime']",japanese
3163,"['plum', 'apricot', 'nectarin', 'mint', 'onion', 'chili', 'lime rind', 'juic lime', 'honey', 'salt', 'pepper', 'cherri', 'onion', 'butter', 'juic lemon', 'clove garlic', 'shrimp', 'spray', 'lime wedg', 'mint sprig']",american
3164,"['bbq sauc', 'juic pineappl', 'juic lime', 'cilantro', 'cayenn', 'salt', 'mango', 'pineappl', 'basil', 'juic', 'oil', 'chili', 'chili', 'pepper', 'bratwurst', 'bun dog', 'chees']",hawaiian
3165,"['steak', 'cornbread', 'onion', 'garlic', 'parsley', 'pepper', 'potato', 'carrot', 'broccoli', 'oil', 'salt']",portuguese
3166,"['canola oil', 'breast chicken', 'salt', 'scallion', 'ginger', 'water', 'wine', 'noodl soba', 'miso', 'sauc soy', 'rice vinegar', 'spinach', 'radish', 'cilantro']",japanese
3167,"['juic', 'chunk pineappl', 'carrot', 'apricot', 'breast chicken', 'almond', 'jack monterey', 'flour', 'flour', 'ground mustard', 'salt', 'milk', 'egg', 'sauc']",hawaiian
3168,"['chicken ground', 'pepper', 'chees', 'egg', 'spinach', 'breadcrumb panko', 'garlic', 'oregano', 'salt', 'pepper', 'lemon', 'onion', 'spinach', 'cucumb']",greek
3169,"['breast chicken', 'onion', 'clove garlic', 'ginger', 'chicken cube stock', 'water', 'garam masala', 'coriand seed', 'cumin seed', 'ground turmer', 'salt', 'chili', 'tomato', 'coconut milk']",indian
3170,"['ziti', 'sausag', 'garlic', 'kale', 'chees mzarella', 'chees parmesan', 'flake pepper']",italian
3171,"['dough pizza', 'flour', 'yeast', 'oil', 'salt', 'sugar', 'oregano', 'water', 'pizza top', 'chees', 'kalamata', 'artichok heart', 'onion', 'cherri tomato', 'spinach', 'clove garlic', 'thyme']",greek
3172,"['coconut oil', 'onion', 'broth chicken', 'sauc soy', 'sake', 'honey', 'garlic', 'ginger', 'salt sea', 'pepper', 'beef', 'rice', 'egg yolk', 'seed sesam', 'onion']",japanese
3173,"['eggplant', 'oil veget', 'onion', 'clove garlic', 'ginger ground', 'turmer', 'tomato', 'garam masala', 'salt', 'coriand']",indian
3174,"['oil', 'onion', 'garlic', 'bell pepper', 'past tomato', 'beef', 'caraway seed', 'paprika', 'beef stock', 'juic lemon', 'potato', 'salt sea', 'pepper']",hungarian
3175,"['celeri rib', 'onion', 'oil veget', 'cornbread', 'poultri season', 'chicken', 'broth chicken', 'cream', 'egg', 'mushroom', 'pepper', 'salt', 'butter', 'cheddar chees', 'parsley']",american
3176,"['ground', 'clove garlic', 'bell pepper', 'plantain', 'tomato', 'oliv pimento', 'salt', 'cumin ground', 'pepper', 'corn tortilla', 'lettuc romain']",cuban
3177,"['beef ground', 'season taco', 'bean pinto', 'rice', 'soup tomato', 'chili', 'cheddar chees', 'onion']",mexican
3178,"['crust pizza', 'sauc', 'chees mzarella', 'grape tomato', 'bacon', 'arugula']",italian
3179,"['loin pork roast', 'sugar', 'coriand ground', 'onion powder', 'salt', 'ground pepper', 'cumin', 'pineappl slice', 'sauc teriyaki', 'ketchup', 'ginger ground', 'onion', 'bell pepper', 'bell pepper']",hawaiian
3180,"['chicken', 'breast chicken', 'salt', 'pepper', 'corn starch', 'egg', 'canola oil', 'sauc', 'sugar', 'ketchup', 'vinegar', 'sauc soy', 'garlic salt', 'chili', 'flake pepper']",chinese
3181,"['', 'lime', 'garlic', 'cumin ground', 'sirloin steak', 'pepper', 'bean', 'corn kernel']",cuban
3182,"['ground lamb', 'yogurt', 'oregano', 'onion', 'garlic', 'lemon', 'flake pepper', 'salt', 'chees', 'oil', 'cucumb', 'tomato', 'leav mint', 'pita pocket', 'cucumb', 'mint']",greek
3183,"['breast chicken halv', 'sauc teriyaki', 'pineappl', 'butter', 'sugar', 'sauc soy', 'juic pineappl', 'sauc worcestershir']",hawaiian
3184,"['sausag', 'flour', 'mushroom', 'milk', 'oregano', 'pepper', 'clam', 'chees parmesan', 'bread', 'parsley']",american
3185,"['breast chicken', 'flour', 'salt', 'pepper', 'onion', 'bell pepper', 'clove garlic', 'paprika', 'tomato', 'broth chicken', 'button mushroom', 'cream']",hungarian
3186,"['chicken finger', 'yogurt', 'lemon', 'past tomato', 'garam masala', 'garlic powder', 'onion powder', 'ground turmer', 'ginger ground', 'coriand ground', 'chili', 'cayenn', 'salt', 'pepper', 'avocado oil', 'yogurt', 'lime', 'garlic', 'cilantro']",indian
3187,"['butter', 'chicken', 'salt', 'pepper', 'cognac', 'wine', 'chicken stock', 'past tomato', 'garlic', 'thyme', 'bay leaf', 'onion', 'mushroom', 'flour', 'butter', 'parsley', 'oil', 'stock', 'parsley', 'mushroom', 'shallot']",french
3188,"['rice', 'chicken ground', 'chili', 'garlic powder', 'cayenn', 'cumin ground', 'oregano', 'onion powder', 'paprika', 'bean', 'corn kernel', 'gallo']",mexican
3189,"['countri pork rib', 'water', 'ketchup', 'sugar', 'cider vinegar', 'sauc worcestershir', 'celeri seed', 'chili', 'pepper sauc', 'pepper']",american
3190,"['rib', 'spray', 'salt', 'ground pepper', 'dijon mustard', 'rosemari', 'thyme', 'clove garlic', 'flour', 'wine', 'chicken stock', 'milk', 'egg white', 'egg', 'butter']",english
3191,"['oil', 'steak', 'salt', 'pepper', 'onion', 'garlic', 'beef broth', 'tomato', 'pepper', 'oregano', 'cumin ground', 'bay leaf', 'sazon', 'parsley', 'vinegar', 'oliv']",cuban
3192,"['cilantro', 'pineappl', 'chili', 'garlic', 'vinegar wine', 'oil', 'lime', 'salt', 'pepper', 'skirt steak', 'oregano', 'cumin', 'bay leav', 'onion', 'oliv', 'avocado']",cuban
3193,"['pepper', 'onion', 'chili', 'breast chicken halv', 'tomato', 'corn kernel', 'broth chicken', 'oliv', 'tapioca', 'chili', 'garlic', 'salt', 'cumin ground', 'ground pepper', 'tortilla', 'rice', 'lime']",cuban
3194,"['rice shortgrain', 'rice vinegar', 'sugar', 'salt', 'oil', 'mushroom', 'shrimp', 'clove garlic', 'tofu', 'fish', 'avocado', 'cucumb', 'seawe', 'sauc soy', 'ginger ground']",japanese
3195,"['carrot', 'ginger root', 'onion', 'chicken', 'sauc soy', 'fivespic powder', 'salt', 'pepper']",chinese
3196,"['lamb leg', 'shallot', 'clove garlic', 'leaf parsley', 'mint', 'herb provenc', 'salt', 'ground pepper', 'oil', 'onion', 'parsnip', 'wine', 'chicken stock', 'chicken demiglac']",french
3197,"['canola oil', 'onion', 'clove garlic', 'chili', 'cumin ground', 'sugar', 'sauc tomato', 'water', 'chicken', 'cheddar chees', 'chili', 'parsley', 'corn tortilla']",mexican
3198,"['sauc', 'breast chicken', 'butter', 'flour', 'salt', 'milk', 'chicken cream soup', 'onion powder', 'cheddar chees', 'coconut', 'almond', 'celeri', 'noodl', 'chunk pineappl', 'sauc soy', 'rice']",hawaiian
3199,"['breast chicken', 'oil', 'onion', 'celeri', 'carrot', 'veggi', 'quinoa', 'sauc soy', 'oil sesam', 'pepper']",chinese
3200,"['sauc soy', 'honey', 'mirin', 'corn starch', 'water', 'tofu', 'chive', 'onion', 'seed sesam', 'oil sesam']",japanese
3201,"['breast chicken', 'clove garlic', 'honey', 'sauc soy', 'oil', 'ginger', 'flake pepper', 'corn starch', 'egg', 'garlic powder', 'oil veget', 'seed sesam', 'rice']",chinese
3202,"['tomato', 'bell pepper', 'onion', 'oregano', 'cumin ground', 'pepper', 'salt', 'steak', 'grain rice', 'avocado', 'cilantro']",cuban
3203,"['flour', 'enchilada sauc', 'bean', 'chili', 'chicken', 'corn kernel', 'blend chees', 'cilantro', 'onion']",mexican
3204,"['oil', 'onion', 'beef ground', 'rosemari', 'thyme', 'salt sea', 'pepper', 'garlic', 'garlic', 'veggi', 'past tomato', 'sauc worcestershir', 'flour', 'beef stock', 'wine', 'potato', 'chees']",english
3205,"['oil', 'oregano', 'salt', 'pepper', 'shrimp', 'clove garlic', 'spray', 'wine', 'plum tomato', 'chees', 'linguin', 'parsley']",american
3206,"['pork rib', 'juic lemon', 'juic orang', 'cumin', 'garlic powder', 'pepper', 'oregano']",cuban
3207,"['oil', 'onion', 'chili', 'bell pepper', 'garlic', 'chili', 'cumin ground', 'coriand ground', 'salt', 'pepper', 'shrimp', 'cilantro', 'juic lime']",mexican
3208,"['oil', 'onion', 'thyme', 'salt', 'pepper', 'beef broth', 'wine', 'beef ground', 'bread crumb', 'parsley', 'salt', 'egg', 'chees mzarella', 'parsley', 'corn starch']",french
3209,"['chicken', 'salt', 'pepper', 'sauc soy', 'garlic', 'chees provolon', 'chunk pineappl', 'chees mzarella', 'barbecu sauc', 'dinner roll', 'chees parmesan', 'butter', 'garlic powder', 'seed']",hawaiian
3210,"['chicken thigh', 'ginger ground', 'cumin ground', 'coriand ground', 'paprika', 'turmer', 'salt', 'cayenn pepper', 'yogurt', 'cucumb', 'onion', 'garam masala', 'rice', 'boston lettuc']",indian
3211,"['coconut oil', 'onion', 'curri past', 'coconut milk', 'water', 'base veget', 'lentil', 'pea', '', 'rice', 'yogurt', 'cilantro']",indian
3212,"['sausag', 'lemon', 'salt', 'oregano', 'yogurt', 'chees', 'mint', 'tomato', 'cucumb', 'spinach', 'bun']",greek
3213,"['egg white', 'sauc soy', 'rice wine', 'breast chicken', 'corn starch', 'flour', 'salt', 'powder', 'chicken stock', 'sauc soy', 'rice vinegar', 'oil sesam', 'sugar', 'oil', 'garlic', 'ginger', 'chili', 'onion', 'oil']",chinese
3214,"['chicken thigh', 'pineappl', 'sauc soy', 'onion', 'garlic', 'rice']",hawaiian
3215,"['chicken', 'enchilada sauc', 'chees', 'corn tortilla']",mexican
3216,"['sauc soy', 'garlic', 'chili', 'ginger', 'flour', 'corn starch', 'paprika', 'color food', 'egg', 'salt', 'chicken drummett wing', 'meat', 'canola oil', 'chutney']",indian
3217,"['rice', 'miso', 'mirin', 'sugar', 'sauc soy', '']",japanese
3218,"['potato', 'cod', 'flour', 'corn starch', 'paprika', 'onion powder', 'oil veget', 'powder', 'beer']",english
3219,"['butter', 'onion', 'thyme', 'ground thyme', 'flour', 'beef broth', 'wine', 'tomato', 'salt', 'pepper', 'oil', 'chop pork', 'garlic powder', 'onion powder', 'canola oil', 'bread', 'potato', 'bean', 'chees']",french
3220,"['rice', 'water', 'onion spring', 'coriand', 'salt', 'oil', 'centuri egg', 'pork', 'corn starch']",chinese
